#microsoft #SBS 2011 disabling third party software #updates via #gpo;negative
@ijustine @apple http://t.co/D4VjL7SI";positive
I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop;negative
"#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android";negative
#twitter :);positive
Oh yeah I'm in I want one now #Google really did a great job #ICS;positive
Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local;positive
NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad;positive
THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE;negative
"Now, really #google how hypocritical is this? http://t.co/6nHuYFeh #analytics";negative
"#Microsoft knows how to kick off an opening, but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w";negative
@apple No location reminders on ipad2! That was the point of updating to iOS 5;negative
Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.;positive
"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft";negative
RT @fran_mac_ I have been blown away by technological innovations.... #microsoft should do more #marketing!!;positive
Ice cream Sandwich looks awesome #Google #ICS.;positive
ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...;negative
iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone;positive
have to finish faster the only way is to google it!!!! #google :D;positive
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft;positive
"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.";negative
"Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse";negative
New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS;positive
RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f;negative
Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol;positive
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!;negative
Wow I am loving this new @apple update for my touch. #coolness Well done;positive
"Sorry @BlackBerry, I'm moving to @Apple.";positive
Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations;negative
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android;positive
#Google Me!!!!!!!!;positive
Data Usage feature looks amazing and useful! #Google #GalaxyNexus;positive
@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!;positive
I want some of these #google toys;positive
#twitter is a fad. Was addicted now I don't rly care.;negative
Awesome! #Microsoft  #holodeck bit.ly/qpGxle;positive
@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.;positive
Simply Amazing! http://t.co/9qmG3irA #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich;positive
Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL;negative
#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO;positive
Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich;positive
still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand;negative
Ugh. WTF is up with all the bottlenecks @paypal @apple?;negative
"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google";positive
RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...;negative
#Microsoft #PowerPivot gives users the power to create compelling self-service #BI solutions. #infinitywebinar;positive
Not greatly impressed with #Google and #Samsung presentation skills.;negative
Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google;positive
Thanks Android for admitting you're ugly. New font is a good start! #ics #google;positive
@apple took my Siri and made it exclusive to iPhone 4S  #SoRude;negative
"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""";negative
#iCloud set up was flawless and works like a champ! To the Cloud @Apple;positive
"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.";negative
"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)";negative
@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever;negative
Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...;negative
i officially HATE @apple... fix your damn itunes.;negative
RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.;negative
9% now on my second full charge of the day. Pissed @Apple;negative
"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!";negative
S/O to #google for getting me through high school and college....you are appreciated;positive
RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.;negative
i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone;positive
Only people with names beginning with 'A' are getting mail this week (a la #Microsoft);negative
"Overall I am a fan of the iPhone 4S, however, my Siri has issues connecting to the network @Apple";negative
The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google;negative
But fb still sucks &amp, #twitter beats it anyday!;positive
#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!;positive
@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!;positive
"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!";negative
RT @derryXOwners: I like #twitter;positive
RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.;negative
RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ...;positive
Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh;negative
"@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.";negative
@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.;negative
+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.;negative
http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft;negative
#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars;negative
"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH";negative
@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?;negative
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA;positive
#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs;negative
"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless";negative
I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's;positive
Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google;positive
"As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http://t.co/Z9IDoNi7 #Google";positive
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity;negative
yumyumyum...I want Ice Cream Sandwich... #google #android;positive
#annoyed";negative
"Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google";positive
@Apple will be adding more carrier support to the iPhone 4S (just announced);positive
Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone;positive
It would be great If @Apple would send my new phone. #frustrated;negative
#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things;positive
I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?;positive
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple;negative
"Just seen a taste of #Google's ice cream sandwich, now I want a bite";positive
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn;positive
I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye;negative
This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus;positive
The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.;positive
"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN";negative
making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH;positive
RT @anup_pillai: How #Apple eclipsed #Microsoft | http://t.co/r6hNEtTu;negative
#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk;positive
wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK;positive
"With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu";negative
@apple @siri is efffing amazing!!;positive
"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.";negative
"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple";positive
#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...;negative
"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""";negative
WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.;positive
I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated;negative
RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...;negative
ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman;negative
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.;negative
An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.;negative
Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :);positive
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!;negative
"Slick beam capabilities included in Android 4.0. Touch 2 devices together and select ""Beam"" and content is transferred #Google #Android #ICS";positive
@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??;positive
"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple";negative
Jus updated my computer to Windows 7 .....I'm on thanks to #microsoft;positive
ICS on the Galaxy Nexus has very smooth and responsive screen and widget navigation. #Google #Android #ICS;positive
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft;positive
#Twitter is hella coo... like farreal i love twitter.;positive
"RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS";positive
Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb;positive
The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft;positive
Not a #Microsoft fan but this is cool. Video: Turn any surface into a #touchscreen http://t.co/yy1hNrbQ;positive
"dammit, listening to siri is making me want to upgrade. well played @apple.";positive
"RT @mixedchik22: #Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low ...";negative
RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia;positive
Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!;negative
.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear;positive
Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!;negative
"Hey @apple, if you send me a free iPhone (any version will do), I will publicly and ceremoniously burn my #BlackBerry.";positive
#fml";negative
RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO;positive
@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache;negative
"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google";positive
"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo";positive
Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft;positive
Well at least the @apple store has amazing call waiting music! #need4s;positive
"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!";negative
Lunch today: 19.00  Eating it at #Microsoft while attending #VSLive?  Priceless.;positive
Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb;negative
@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!;negative
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..;negative
"So, I am using my work PC (NEVER EVER) to get a feel for it, it has the worst speakers ever!! @apple you have spoiled me!! #imamac";positive
#Microsoft #Windows Media Centre GUI #Fail #MajorFail;negative
RT @JamaicanIdler: Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to h ...;positive
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw";negative
@RIM you made it too easy for me to switch to @Apple iPhone. See ya!;positive
Also why can't I login to the iCloud webpage to modify sharing from my phone?";negative
RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ...;negative
It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5;negative
"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs";negative
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google;positive
Internet Explorer 9 is the biggest pile of shit ever seriously #Microsoft #IE9;negative
Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?;positive
There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts.;negative
I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out;positive
#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2;positive
@DailyDealChat @apple Thanks!!;positive
#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH;positive
So so excited for all of the new Android features! Awesomeness :) #Android #ICS #Google #GalaxyNexus;positive
"We have had a great time at #TechEdAfrica thanks to all the sponsors, delegates, #Microsoft and #mimecastsa.";positive
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx;negative
@apple the iPhone 4s is great #genius;positive
"#Twitter, will you please fix this RT problem?";negative
"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.";negative
"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ,-)";negative
"Bravo, @Apple! http://t.co/BgoTzj7K";positive
"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva";positive
"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.";positive
Love love love iOS 5!! @apple;positive
"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.";positive
.@apple thanks for fixing this... http://t.co/wTj1ogDO;positive
just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL;negative
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now";negative
#Twitter is messed up followers keep switching to same numbers -___- #FIXIT!;negative
"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now""";negative
Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS;positive
Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise;negative
"@jonsibley Actually, the @Apple  mouse is pretty sweet man.";positive
"In terms of unified communications giants, really surprised to see how underrated #Microsoft is";positive
Life was much easier when @apple and @BlackBerry were just fruits!;negative
@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.;negative
Thanks again #microsoft for wasting more of my time. Apple&gt,windows http://t.co/GNy9G07B;negative
So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT;negative
Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.;negative
Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance;negative
"I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android";positive
"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology";positive
Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...;negative
"Dear @apple, One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day.";negative
Presentation fail. #Google #Samsung;negative
goodbye Bump ... #Google #ICS;positive
Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.;negative
Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s;positive
#google #icecreamsandwich totally blowing #Apple iShit away...;positive
"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber";negative
Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light;negative
RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung;positive
Man #Twitter Is Gettin #BORING;negative
#Microsoft store here I come to spend my hard earned cash. #vslive;positive
"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft";negative
"RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ...";positive
I just realized that the reason I got into twitter was ios5 thanks @apple;positive
Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S;positive
"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures";negative
Like @apple da fuck is this shit?  http://t.co/nb4DHlSg;negative
At the bus with my iPhone ,) thxx @apple;positive
"iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone";positive
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI;negative
#Apple eclipsed #Microsoft http://t.co/wEdPbcPx;negative
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.;positive
They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS;negative
"@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing";negative
New Galaxy Nexus: OS Improvements -  Built on Ice Cream Sandwich version of Android #nexus #samsung #google #android bit.ly/nEJbyE;positive
"Totally unproductive day with no access to #Microsoft Excel or Word, aaargh! Will be working late tonight after hubby fixes. #fingerscrossed";negative
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple;positive
Sorry #Apple #Google and #Samsung just made you look bad. #Android is king;positive
@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!;positive
Really hate the #Microsoft #mcp site;negative
@Apple just keep getting better and better!!iCloud is amazing!!;positive
One would think the voice recognition on the @apple tech support line would work a little better.;negative
"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime";positive
Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s;positive
"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness";positive
"If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user.";negative
@apple loving the new IOS5 upgrade for the iPhone!;positive
The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple;positive
"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac";negative
I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.;negative
@apple by far the best iPod and first time iPhone ever.... Good job guys;positive
WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews;positive
#GOOGLE #ANDROID 4.0 out ,-) Available with #SAMSUNG nexus!;positive
Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....;negative
90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.;negative
I cannot wait for a new #ICS phone!!! #Google #android;positive
Sounds tasty. :-P RT @mensacats: #Google Launches #Android Ice Cream Sandwich OS: http://t.co/Fj0BiiR8;positive
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV";negative
"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.";negative
So im about to make another #twitter account since this one fucked up;negative
"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)";positive
@Apple Safari Reader owns the worldwide web;positive
@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.;negative
Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D;positive
RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs;negative
RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...;positive
Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS;positive
"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg";negative
On #Microsoft Excel making functions like it's my job #Productive;positive
Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google;positive
"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused.";negative
Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!;positive
hey @apple I hate my computer i need a #mack wanna send me a free one.;positive
#Twitter is Fawkin up!!!;negative
fuck that facebook bullshit. #twitter bitch;positive
"#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple";positive
"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world";negative
I just sent my grandma a post card using my #CardsApp thanks @Apple;positive
"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...";negative
I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail;negative
Google is gonna need to do better than this to beat #iOS #Android #icecreamsandwich #Google http://t.co/tBNyX7p7;negative
i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple;negative
Had issues with #Siri reaching network today. Too many uses or my signal? @apple;negative
#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs;negative
Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple;positive
#DontBeMadAtMeBecause #Android is by far better than @Apple;negative
What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.;negative
RT @eboyee: Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich;positive
#Microsoft word works on my computer again! Yessss;positive
#fail on the face recognition not working #google #samsung;negative
I'm loving this new IOS5 update :) @apple;positive
I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple;negative
Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall;negative
#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia;positive
"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo";negative
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made;negative
"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)";negative
#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-;negative
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android;positive
anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment;negative
Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft;negative
Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation;negative
Why is  #Siri always down @apple;negative
Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!;negative
#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin;negative
. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed;negative
#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3;negative
@bkad5161 than apologize to @apple ,);positive
@apple has changed life.;positive
#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(;negative
I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!;positive
@apple thanks apple for ios 5 and losing all my contacts!;negative
"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now";negative
"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!";positive
One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple);positive
If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE;positive
#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6;negative
"really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol";positive
Who the hell uses #twitter on a tv man. #panasonic #epicfail.;negative
Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop;negative
Hilarious @youtube video - guy does a duet with @apple 's Siri. Pretty much sums up the love affair! http://t.co/8ExbnQjY;positive
Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple;positive
I HATE #TWITTER;negative
need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work;negative
#twitter is jumpin as usual :);positive
&gt,(";negative
"Oh, just fuck you, @apple. Already?? ---&gt,  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR";negative
@Apple unhappy again with service/product quality. Won't buy @Apple again.;negative
